date,home_team,away_team,time,match_id,attacks_home,attacks_away,attempts_on_goal_home,attempts_on_goal_away,corners_home,corners_away,dangerous_attacks_home,dangerous_attacks_away,fauls_home,fauls_away,free_kicks_home,free_kicks_away,goal_kicks_home,goal_kicks_away,offsides_home,offsides_away,penalties_home,penalties_away,possesion_home,possesion_away,red_cards_home,red_cards_away,saves_home,saves_away,shots_blocked_home,shots_blocked_away,shots_off_target_home,shots_off_target_away,shots_on_target_home,shots_on_target_away,substitutions_home,substitutions_away,throw_ins_home,throw_ins_away,treatments_home,treatments_away,yellow_cards_home,yellow_cards_away,half_time_score_home,half_time_score_away,full_time_score_home,full_time_score_away
2023-02-24,Jagiellonia Bialystok,Rakow Czestochowa,17:00,398470,,,10.0,21.0,2,12,,,9,15,,,,,2.0,1.0,,,47.0,53.0,,,5.0,4.0,2.0,6.0,3.0,8.0,5,7,,,,,,,1.0,2.0,1.0,1.0,1,2
2023-02-20,RKS Radomiak 1910 SA Radom,Jagiellonia Bialystok,18:00,397991,,,15.0,9.0,4,3,,,16,15,,,,,0.0,5.0,,,48.0,52.0,,,2.0,4.0,4.0,4.0,7.0,3.0,4,2,,,,,,,2.0,2.0,0.0,0.0,0,0
2023-02-19,Piast Gliwice,Legia Warszawa,16:00,397791,,,8.0,6.0,2,2,,,15,10,,,,,6.0,5.0,,,40.0,60.0,0.0,1.0,1.0,0.0,1.0,0.0,7.0,4.0,0,2,,,,,,,5.0,4.0,0.0,0.0,0,1
2023-02-19,Lech Poznan,Zaglebie Lubin,14:00,397673,,,20.0,8.0,7,1,,,13,11,,,,,5.0,1.0,,,70.0,30.0,,,1.0,4.0,6.0,1.0,9.0,4.0,5,3,,,,,,,3.0,4.0,1.0,2.0,1,2
2023-02-19,Miedz Legnica,Wisla Plock,11:30,397465,,,18.0,13.0,7,2,,,18,9,,,,,2.0,2.0,,,39.0,61.0,,,3.0,5.0,5.0,3.0,7.0,6.0,6,4,,,,,,,5.0,1.0,1.0,1.0,2,1
2023-02-18,Pogon Szczecin,KS Warta Poznan,19:00,397292,,,19.0,13.0,7,4,,,13,10,,,,,1.0,3.0,,,53.0,47.0,,,2.0,5.0,5.0,7.0,6.0,3.0,8,3,,,,,,,2.0,1.0,1.0,1.0,3,1
2023-02-18,Rakow Czestochowa,Gornik Zabrze,16:00,397207,,,23.0,6.0,9,2,,,10,14,,,,,1.0,3.0,,,54.0,46.0,,,0.0,6.0,7.0,4.0,8.0,2.0,8,0,,,,,,,4.0,3.0,1.0,0.0,2,0
2023-02-18,Korona Kielce,Lechia Gdansk,14:00,396885,,,22.0,13.0,8,5,,,10,9,,,,,2.0,2.0,,,37.0,63.0,1.0,0.0,2.0,8.0,4.0,5.0,9.0,6.0,9,2,,,,,,,4.0,1.0,1.0,0.0,1,0
2023-02-17,Widzew Lodz,Slask Wroclaw,19:00,396504,,,11.0,10.0,3,5,,,8,8,,,,,3.0,1.0,,,60.0,40.0,,,1.0,2.0,3.0,4.0,5.0,4.0,3,2,,,,,,,1.0,2.0,0.0,0.0,1,0
2023-02-17,Cracovia,Stal Mielec,17:00,396458,,,16.0,9.0,5,5,,,13,7,,,,,1.0,2.0,,,50.0,50.0,,,1.0,4.0,4.0,4.0,6.0,3.0,6,2,,,,,,,2.0,2.0,0.0,1.0,2,1
2023-02-13,KS Warta Poznan,Miedz Legnica,18:00,395873,,,17.0,11.0,8,1,,,10,13,,,,,2.0,2.0,,,55.0,45.0,,,3.0,6.0,5.0,1.0,5.0,6.0,7,4,,,,,,,1.0,2.0,0.0,0.0,1,1
2023-02-12,Legia Warszawa,Cracovia,16:00,395667,,,22.0,13.0,10,3,,,6,18,,,,,1.0,1.0,,,76.0,24.0,,,1.0,5.0,6.0,4.0,9.0,5.0,7,4,,,,,,,1.0,1.0,0.0,1.0,2,2
2023-02-12,Gornik Zabrze,RKS Radomiak 1910 SA Radom,14:00,395556,,,16.0,17.0,7,2,,,13,11,13.0,13.0,,,0.0,2.0,,,65.0,35.0,0.0,0.0,6.0,6.0,3.0,6.0,7.0,6.0,6,6,,,16.0,17.0,,,1.0,1.0,0.0,0.0,0,0
2023-02-12,Zaglebie Lubin,Piast Gliwice,11:30,395438,,,7.0,13.0,6,4,,,13,14,,,,,0.0,3.0,,,63.0,37.0,,,0.0,2.0,3.0,2.0,2.0,8.0,2,3,,,,,,,3.0,0.0,0.0,2.0,0,2
2023-02-11,Jagiellonia Bialystok,Pogon Szczecin,19:00,395215,,,7.0,20.0,4,4,,,14,12,,,,,6.0,1.0,,,35.0,65.0,,,7.0,2.0,3.0,8.0,0.0,5.0,4,7,,,,,,,3.0,2.0,0.0,0.0,2,0
2023-02-11,Wisla Plock,Lech Poznan,16:30,395139,,,10.0,12.0,5,3,,,11,14,,,,,1.0,3.0,,,49.0,51.0,1.0,0.0,6.0,5.0,1.0,3.0,4.0,2.0,5,7,,,,,,,3.0,4.0,0.0,1.0,0,1
2023-02-11,Slask Wroclaw,Korona Kielce,14:00,394852,,,7.0,14.0,5,4,,,8,14,15.0,7.0,,,0.0,4.0,,,42.0,58.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,5.0,3,5,,,20.0,21.0,,,2.0,3.0,0.0,0.0,1,1
2023-02-10,Lechia Gdansk,Widzew Lodz,19:00,394560,,,13.0,22.0,3,8,,,8,11,,,,,1.0,2.0,,,43.0,57.0,,,4.0,2.0,4.0,4.0,7.0,14.0,2,4,,,,,,,1.0,0.0,0.0,0.0,0,0
2023-02-10,Stal Mielec,Rakow Czestochowa,17:00,394491,,,2.0,15.0,2,9,,,15,17,21.0,13.0,,,0.0,4.0,,,41.0,59.0,0.0,0.0,3.0,1.0,1.0,6.0,0.0,6.0,2,3,,,20.0,23.0,,,2.0,2.0,0.0,0.0,0,0
2023-02-06,Korona Kielce,Cracovia,18:00,393975,,,17.0,12.0,8,4,,,17,10,8.0,16.0,,,2.0,1.0,,,45.0,55.0,0.0,0.0,1.0,4.0,5.0,5.0,6.0,5.0,6,2,,,22.0,20.0,,,4.0,3.0,1.0,0.0,2,1
2023-02-05,Pogon Szczecin,Slask Wroclaw,16:30,393836,,,21.0,8.0,9,1,,,12,9,,,,,5.0,4.0,,,73.0,27.0,,,1.0,6.0,6.0,1.0,9.0,3.0,6,4,,,,,,,1.0,1.0,0.0,0.0,0,2
2023-02-05,Lech Poznan,Miedz Legnica,14:00,393760,,,18.0,12.0,4,2,,,11,11,,,,,4.0,3.0,,,61.0,39.0,,,3.0,2.0,7.0,3.0,8.0,6.0,3,3,,,,,,,1.0,2.0,1.0,0.0,1,0
2023-02-05,RKS Radomiak 1910 SA Radom,Stal Mielec,11:30,393668,,,13.0,11.0,4,4,,,20,16,,,,,1.0,2.0,,,34.0,66.0,,,1.0,4.0,1.0,4.0,7.0,6.0,5,1,,,,,,,4.0,4.0,1.0,0.0,1,0
2023-02-04,Zaglebie Lubin,Legia Warszawa,19:00,393553,,,11.0,14.0,5,3,,,14,7,,,,,1.0,3.0,,,39.0,61.0,,,2.0,3.0,3.0,5.0,4.0,5.0,4,4,,,,,,,2.0,0.0,0.0,1.0,1,2
2023-02-04,Gornik Zabrze,Lechia Gdansk,16:30,393508,,,19.0,12.0,5,3,,,13,14,,,,,3.0,1.0,,,57.0,43.0,,,3.0,1.0,6.0,4.0,10.0,4.0,3,4,,,,,,,2.0,4.0,1.0,0.0,1,1
2023-02-04,Rakow Czestochowa,Piast Gliwice,14:00,393239,,,9.0,6.0,4,4,,,14,17,,,,,1.0,2.0,,,59.0,41.0,,,1.0,1.0,2.0,2.0,6.0,3.0,1,1,,,,,,,2.0,2.0,1.0,0.0,1,0
2023-02-03,Widzew Lodz,Jagiellonia Bialystok,19:30,393044,97.0,80.0,17.0,9.0,11,3,58.0,24.0,8,12,,,,,2.0,2.0,,,56.0,44.0,0.0,0.0,4.0,4.0,4.0,1.0,8.0,5.0,6,5,,,,,,,0.0,3.0,0.0,0.0,1,1
2023-02-01,Miedz Legnica,Lech Poznan,18:00,392667,79.0,149.0,5.0,23.0,2,5,35.0,114.0,15,10,,,,,0.0,2.0,,,24.0,76.0,0.0,0.0,10.0,0.0,2.0,4.0,2.0,7.0,2,12,,,,,,,4.0,0.0,1.0,1.0,2,2
2023-01-30,Cracovia,Gornik Zabrze,18:00,392358,92.0,130.0,16.0,5.0,3,9,76.0,93.0,9,9,,,,,,,,,33.0,67.0,0.0,0.0,0.0,2.0,2.0,4.0,10.0,4.0,5,2,,,,,,,2.0,2.0,1.0,0.0,2,0
2023-01-29,Lechia Gdansk,Wisla Plock,16:00,392185,70.0,92.0,11.0,6.0,8,8,54.0,74.0,12,11,,,,,2.0,4.0,,,34.0,66.0,0.0,0.0,1.0,2.0,3.0,2.0,5.0,6.0,3,1,,,,,,,0.0,2.0,0.0,0.0,1,0
2023-01-29,Legia Warszawa,Korona Kielce,14:00,392091,,,14.0,13.0,9,5,,,12,19,20.0,14.0,,,2.0,3.0,,,66.0,34.0,0.0,0.0,1.0,2.0,5.0,3.0,4.0,7.0,5,3,,,21.0,18.0,,,7.0,2.0,2.0,0.0,3,2
2023-01-29,Piast Gliwice,Jagiellonia Bialystok,11:00,391953,119.0,95.0,19.0,5.0,9,2,93.0,62.0,15,17,,,,,1.0,1.0,,,62.0,38.0,0.0,0.0,2.0,6.0,4.0,1.0,9.0,1.0,8,4,,,,,,,0.0,2.0,0.0,0.0,1,1
2023-01-28,Slask Wroclaw,Zaglebie Lubin,19:00,391837,110.0,90.0,11.0,10.0,4,3,73.0,51.0,12,12,,,,,1.0,1.0,,,61.0,39.0,0.0,1.0,3.0,3.0,5.0,2.0,8.0,4.0,3,6,,,,,,,1.0,0.0,0.0,1.0,0,3
2023-01-28,Widzew Lodz,Pogon Szczecin,16:00,391766,99.0,96.0,13.0,13.0,4,3,79.0,69.0,12,9,,,,,2.0,2.0,,,50.0,50.0,0.0,0.0,2.0,0.0,3.0,3.0,7.0,6.0,8,5,,,,,,,1.0,1.0,0.0,1.0,3,3
2023-01-28,KS Warta Poznan,Rakow Czestochowa,14:00,391499,,,9.0,6.0,2,4,,,17,12,15.0,17.0,,,1.0,2.0,,,32.0,68.0,0.0,1.0,2.0,0.0,5.0,1.0,3.0,2.0,1,3,,,12.0,21.0,,,4.0,1.0,1.0,0.0,1,1
2023-01-27,Stal Mielec,Lech Poznan,19:00,391230,57.0,82.0,12.0,15.0,5,7,40.0,57.0,19,14,,,,,1.0,1.0,,,45.0,55.0,0.0,0.0,5.0,3.0,6.0,6.0,6.0,8.0,5,8,,,,,,,4.0,2.0,0.0,0.0,0,0
2023-01-27,Miedz Legnica,RKS Radomiak 1910 SA Radom,17:00,391185,114.0,102.0,16.0,15.0,4,3,70.0,62.0,24,14,,,,,,,,,52.0,48.0,0.0,0.0,6.0,2.0,5.0,5.0,11.0,8.0,2,6,,,,,,,3.0,1.0,0.0,0.0,0,0
2022-11-18,Lechia Gdansk,Gornik Zabrze,19:30,381639,,,9.0,19.0,2,6,,,13,17,,,,,2.0,3.0,,,44.0,56.0,0.0,0.0,4.0,0.0,1.0,8.0,6.0,6.0,2,5,,,,,,,2.0,5.0,0.0,1.0,2,1
2022-11-13,Slask Wroclaw,Legia Warszawa,16:00,381101,,,10.0,10.0,4,8,,,18,17,,,,,2.0,1.0,,,33.0,67.0,,,1.0,3.0,3.0,3.0,5.0,6.0,2,1,,,,,,,3.0,3.0,0.0,0.0,0,0
2022-11-13,Lechia Gdansk,Piast Gliwice,14:00,381001,,,18.0,9.0,4,3,,,18,11,,,,,0.0,6.0,,,67.0,33.0,,,2.0,7.0,4.0,2.0,6.0,3.0,8,4,,,,,,,0.0,1.0,0.0,1.0,1,3
2022-11-13,RKS Radomiak 1910 SA Radom,Pogon Szczecin,11:30,380816,,,11.0,15.0,5,6,,,9,13,,,,,5.0,1.0,,,33.0,67.0,2.0,0.0,3.0,2.0,3.0,4.0,4.0,6.0,4,5,,,,,,,6.0,2.0,0.0,0.0,1,2
2022-11-12,Zaglebie Lubin,Rakow Czestochowa,19:00,380513,,,16.0,17.0,5,5,,,11,10,,,,,0.0,2.0,,,51.0,49.0,,,2.0,4.0,3.0,5.0,6.0,8.0,7,4,,,,,,,3.0,1.0,0.0,2.0,1,2
2022-11-12,Jagiellonia Bialystok,Lech Poznan,16:00,380445,,,10.0,19.0,2,7,,,13,19,,,,,2.0,0.0,,,32.0,68.0,,,6.0,3.0,0.0,7.0,6.0,4.0,4,8,,,,,,,2.0,2.0,1.0,1.0,1,2
2022-11-12,Gornik Zabrze,Miedz Legnica,14:00,380120,,,11.0,9.0,2,8,,,6,5,,,,,2.0,1.0,,,70.0,30.0,,,1.0,6.0,2.0,1.0,3.0,4.0,6,4,,,,,,,1.0,2.0,0.0,2.0,0,3
2022-11-12,Korona Kielce,Widzew Lodz,11:00,379936,,,12.0,23.0,3,7,,,12,15,,,,,1.0,2.0,,,44.0,56.0,,,4.0,3.0,2.0,9.0,7.0,9.0,3,5,,,,,,,2.0,1.0,0.0,0.0,0,1
2022-11-11,Wisla Plock,Cracovia,19:00,379795,,,8.0,15.0,7,1,,,5,12,,,,,3.0,1.0,,,67.0,33.0,0.0,1.0,4.0,1.0,2.0,1.0,4.0,10.0,2,4,,,,,,,2.0,3.0,0.0,0.0,1,0
2022-11-11,KS Warta Poznan,Stal Mielec,17:00,379753,,,18.0,6.0,8,1,,,15,9,,,,,1.0,1.0,,,61.0,39.0,,,1.0,3.0,7.0,3.0,7.0,1.0,4,2,,,,,,,2.0,0.0,0.0,0.0,1,1
2022-11-06,Lech Poznan,Korona Kielce,16:00,378784,,,34.0,12.0,11,2,,,14,10,,,,,1.0,1.0,,,71.0,29.0,,,4.0,12.0,8.0,2.0,11.0,4.0,15,6,,,,,,,1.0,4.0,1.0,0.0,3,2
2022-11-06,Widzew Lodz,RKS Radomiak 1910 SA Radom,14:00,378621,,,26.0,10.0,15,1,,,16,10,,,,,2.0,0.0,,,73.0,27.0,,,1.0,8.0,6.0,3.0,11.0,3.0,9,4,,,,,,,1.0,5.0,0.0,2.0,1,3
2022-11-06,Miedz Legnica,Slask Wroclaw,11:30,378459,,,11.0,9.0,3,4,,,16,9,,,,,2.0,2.0,,,35.0,65.0,,,0.0,5.0,2.0,3.0,3.0,5.0,6,1,,,,,,,4.0,1.0,1.0,0.0,1,0
2022-11-05,Rakow Czestochowa,Wisla Plock,19:00,378238,,,17.0,7.0,5,4,,,13,14,,,,,1.0,4.0,,,48.0,52.0,,,2.0,5.0,1.0,2.0,6.0,2.0,10,3,,,,,,,4.0,2.0,4.0,1.0,7,1
2022-11-05,Pogon Szczecin,Gornik Zabrze,16:00,378167,,,14.0,13.0,7,3,,,10,12,,,,,1.0,2.0,,,61.0,39.0,,,2.0,2.0,2.0,1.0,9.0,6.0,3,6,,,,,,,2.0,1.0,1.0,2.0,1,4
2022-11-05,Cracovia,Jagiellonia Bialystok,14:00,377870,,,11.0,7.0,3,6,,,13,12,,,,,0.0,2.0,,,44.0,56.0,0.0,1.0,3.0,2.0,1.0,3.0,7.0,1.0,3,3,,,,,,,4.0,0.0,0.0,0.0,1,0
2022-11-05,Piast Gliwice,KS Warta Poznan,11:00,377672,,,8.0,9.0,4,3,,,11,13,,,,,4.0,0.0,,,55.0,45.0,,,2.0,0.0,4.0,1.0,4.0,4.0,0,4,,,,,,,2.0,1.0,0.0,1.0,0,2
2022-11-04,Legia Warszawa,Lechia Gdansk,19:30,377536,,,22.0,12.0,13,3,,,13,12,,,,,5.0,2.0,,,64.0,36.0,,,4.0,5.0,5.0,3.0,11.0,4.0,6,5,,,,,,,1.0,4.0,0.0,0.0,2,1
2022-11-04,Stal Mielec,Zaglebie Lubin,17:00,377478,,,14.0,14.0,4,9,,,8,21,,,,,2.0,3.0,,,64.0,36.0,,,3.0,4.0,3.0,5.0,4.0,6.0,7,3,,,,,,,3.0,2.0,0.0,0.0,3,0
2022-10-31,RKS Radomiak 1910 SA Radom,KS Warta Poznan,18:00,376957,,,7.0,7.0,3,3,,,10,17,,,,,1.0,1.0,,,64.0,36.0,,,1.0,1.0,0.0,3.0,4.0,1.0,3,3,,,,,,,0.0,1.0,0.0,2.0,2,3
2022-10-30,Lech Poznan,Rakow Czestochowa,16:30,376747,,,5.0,10.0,1,3,,,19,18,,,,,2.0,3.0,,,54.0,46.0,,,1.0,3.0,1.0,3.0,0.0,4.0,4,3,,,,,,,6.0,4.0,0.0,0.0,1,2
2022-10-30,Lechia Gdansk,Stal Mielec,14:00,376614,,,10.0,17.0,6,3,,,11,9,,,,,4.0,1.0,,,50.0,50.0,,,2.0,2.0,2.0,4.0,5.0,11.0,3,2,,,,,,,2.0,2.0,0.0,0.0,1,0
2022-10-30,Zaglebie Lubin,Cracovia,11:00,376451,,,14.0,17.0,5,8,,,10,3,,,,,2.0,3.0,,,48.0,52.0,,,3.0,2.0,4.0,5.0,8.0,7.0,2,5,,,,,,,2.0,1.0,0.0,0.0,0,2
2022-10-29,Wisla Plock,Slask Wroclaw,18:00,376234,,,8.0,15.0,1,7,,,14,12,,,,,3.0,0.0,,,67.0,33.0,,,5.0,2.0,3.0,4.0,2.0,4.0,3,7,,,,,,,2.0,2.0,0.0,0.0,1,2
2022-10-29,Jagiellonia Bialystok,Legia Warszawa,15:30,376113,,,15.0,24.0,5,5,,,20,9,,,,,5.0,1.0,,,46.0,54.0,,,6.0,3.0,3.0,4.0,7.0,9.0,5,11,,,,,,,7.0,1.0,1.0,3.0,2,5
2022-10-29,Korona Kielce,Piast Gliwice,13:00,375719,,,11.0,17.0,3,6,,,13,17,,,,,3.0,1.0,,,32.0,68.0,,,2.0,1.0,5.0,5.0,4.0,9.0,2,3,,,,,,,2.0,1.0,1.0,0.0,1,1
2022-10-28,Gornik Zabrze,Widzew Lodz,18:00,375342,,,9.0,19.0,4,4,,,18,12,,,,,,,,,47.0,53.0,,,5.0,2.0,1.0,4.0,3.0,10.0,5,5,,,,,,,4.0,3.0,3.0,0.0,3,0
2022-10-28,Miedz Legnica,Pogon Szczecin,16:00,375295,,,12.0,16.0,3,2,,,13,6,,,,,5.0,1.0,,,36.0,64.0,,,3.0,0.0,4.0,4.0,6.0,5.0,2,7,,,,,,,4.0,2.0,2.0,2.0,2,4
2022-10-24,Zaglebie Lubin,Lechia Gdansk,18:30,374741,,,18.0,11.0,7,6,,,22,6,,,,,3.0,2.0,,,50.0,50.0,,,2.0,1.0,6.0,4.0,11.0,2.0,1,5,,,,,,,3.0,2.0,0.0,1.0,0,3
2022-10-24,Piast Gliwice,RKS Radomiak 1910 SA Radom,16:00,374668,,,13.0,6.0,6,7,,,12,15,,,,,2.0,0.0,,,60.0,40.0,,,1.0,3.0,3.0,2.0,6.0,1.0,4,3,,,,,,,2.0,0.0,1.0,1.0,1,2
2022-10-23,Cracovia,Lech Poznan,15:30,374385,,,18.0,13.0,4,3,,,9,11,,,,,1.0,0.0,,,40.0,60.0,,,2.0,5.0,5.0,5.0,8.0,6.0,5,2,,,,,,,2.0,3.0,0.0,0.0,0,0
2022-10-23,Slask Wroclaw,Jagiellonia Bialystok,13:00,374226,,,15.0,7.0,8,3,,,11,13,,,,,2.0,5.0,,,58.0,42.0,0.0,1.0,0.0,7.0,,,5.0,5.0,10,2,,,,,,,1.0,4.0,1.0,1.0,2,2
2022-10-23,KS Warta Poznan,Gornik Zabrze,10:30,374077,,,9.0,4.0,6,2,,,14,19,,,,,2.0,3.0,,,44.0,56.0,,,,,6.0,1.0,2.0,3.0,1,0,,,,,,,2.0,2.0,0.0,0.0,0,0
2022-10-22,Rakow Czestochowa,Korona Kielce,18:00,373910,,,18.0,7.0,7,4,,,13,17,,,,,1.0,0.0,,,74.0,26.0,,,1.0,2.0,7.0,1.0,8.0,5.0,3,1,,,,,,,1.0,4.0,0.0,0.0,1,0
2022-10-22,Legia Warszawa,Pogon Szczecin,15:00,373825,,,18.0,13.0,8,7,,,15,14,,,,,5.0,1.0,,,54.0,46.0,,,4.0,5.0,5.0,4.0,7.0,4.0,6,5,,,,,,,2.0,4.0,1.0,1.0,1,1
2022-10-22,Stal Mielec,Wisla Plock,13:00,373262,,,11.0,14.0,5,5,,,10,15,,,,,0.0,3.0,,,35.0,65.0,,,5.0,5.0,2.0,3.0,3.0,5.0,6,6,,,,,,,2.0,3.0,1.0,0.0,1,1
2022-10-21,Widzew Lodz,Miedz Legnica,18:30,372915,,,12.0,16.0,5,4,,,7,12,,,,,1.0,1.0,,,52.0,48.0,,,3.0,3.0,2.0,4.0,6.0,8.0,4,4,,,,,,,1.0,5.0,1.0,0.0,1,0
2022-10-16,Widzew Lodz,Zaglebie Lubin,13:00,371645,,,19.0,12.0,1,7,,,8,12,,,,,4.0,1.0,,,46.0,54.0,,,4.0,3.0,4.0,5.0,8.0,3.0,7,4,,,,,,,1.0,2.0,1.0,0.0,3,0
2022-10-16,Miedz Legnica,Cracovia,10:00,371486,,,11.0,9.0,4,1,,,12,11,,,,,2.0,2.0,,,45.0,55.0,,,1.0,0.0,2.0,4.0,8.0,3.0,1,2,,,,,,,3.0,4.0,0.0,1.0,1,1
2022-10-15,Pogon Szczecin,Piast Gliwice,18:00,371278,,,21.0,7.0,8,2,,,11,8,,,,,0.0,2.0,,,63.0,37.0,,,0.0,6.0,4.0,3.0,10.0,3.0,7,1,,,,,,,4.0,5.0,0.0,1.0,1,1
2022-10-15,KS Warta Poznan,Jagiellonia Bialystok,15:30,371101,,,17.0,4.0,4,3,,,11,9,,,,,0.0,2.0,,,50.0,50.0,,,1.0,3.0,5.0,0.0,7.0,3.0,5,1,,,,,,,3.0,2.0,0.0,0.0,2,0
2022-10-15,Lechia Gdansk,Rakow Czestochowa,13:00,370698,,,8.0,22.0,3,10,,,15,16,,,,,1.0,0.0,,,52.0,48.0,,,8.0,2.0,4.0,4.0,2.0,7.0,2,11,,,,,,,1.0,2.0,0.0,2.0,0,3
2022-10-15,RKS Radomiak 1910 SA Radom,Slask Wroclaw,10:30,370458,,,10.0,5.0,8,2,,,13,16,,,,,3.0,0.0,,,48.0,52.0,0.0,3.0,1.0,1.0,2.0,0.0,5.0,4.0,3,1,,,,,,,3.0,5.0,0.0,0.0,2,0
2022-10-14,Wisla Plock,Legia Warszawa,18:30,370358,,,8.0,18.0,4,12,,,13,21,,,,,1.0,1.0,,,41.0,59.0,,,7.0,0.0,1.0,2.0,4.0,8.0,3,8,,,,,,,2.0,4.0,0.0,0.0,2,1
2022-10-14,Korona Kielce,Stal Mielec,16:00,370284,,,21.0,14.0,10,2,,,29,13,,,,,3.0,1.0,,,52.0,48.0,0.0,1.0,3.0,6.0,9.0,1.0,5.0,8.0,7,5,,,,,,,6.0,2.0,0.0,2.0,0,2
2022-10-10,Piast Gliwice,Widzew Lodz,18:30,369582,,,23.0,7.0,3,1,,,9,8,,,,,1.0,4.0,,,67.0,33.0,,,0.0,5.0,12.0,1.0,5.0,4.0,6,2,,,,,,,0.0,1.0,0.0,1.0,1,2
2022-10-10,Rakow Czestochowa,Miedz Legnica,16:00,369536,,,16.0,8.0,5,2,,,16,16,,,,,2.0,0.0,,,64.0,36.0,0.0,1.0,1.0,4.0,2.0,2.0,9.0,5.0,5,1,,,,,,,4.0,3.0,1.0,0.0,1,0
2022-10-09,Lech Poznan,RKS Radomiak 1910 SA Radom,15:00,369265,,,17.0,13.0,6,3,,,19,9,,,,,1.0,1.0,,,53.0,47.0,,,2.0,8.0,2.0,4.0,6.0,7.0,9,2,,,,,,,5.0,2.0,1.0,0.0,1,0
2022-10-09,Zaglebie Lubin,Korona Kielce,13:00,369071,,,15.0,14.0,6,9,,,12,13,,,,,0.0,3.0,,,53.0,47.0,,,1.0,1.0,5.0,3.0,8.0,9.0,2,2,,,,,,,2.0,0.0,1.0,0.0,1,1
2022-10-08,Cracovia,Lechia Gdansk,18:00,368673,,,19.0,8.0,6,2,,,12,12,,,,,2.0,1.0,,,50.0,50.0,,,4.0,4.0,5.0,0.0,9.0,3.0,5,5,,,,,,,5.0,4.0,0.0,0.0,0,1
2022-10-08,Legia Warszawa,KS Warta Poznan,15:00,368572,,,14.0,10.0,9,4,,,12,11,,,,,1.0,1.0,,,54.0,46.0,,,1.0,1.0,3.0,3.0,9.0,6.0,2,1,,,,,,,2.0,2.0,1.0,0.0,1,0
2022-10-08,Slask Wroclaw,Gornik Zabrze,13:00,368047,,,11.0,11.0,3,7,,,11,12,,,,,1.0,3.0,,,35.0,65.0,,,4.0,3.0,1.0,3.0,5.0,3.0,5,5,,,,,,,2.0,2.0,2.0,0.0,4,1
2022-10-07,Jagiellonia Bialystok,Wisla Plock,18:00,367730,,,16.0,11.0,7,6,,,18,12,,,,,0.0,2.0,,,35.0,65.0,,,2.0,2.0,5.0,1.0,8.0,7.0,3,3,,,,,,,2.0,2.0,0.0,1.0,1,1
2022-10-07,Stal Mielec,Pogon Szczecin,16:00,367658,,,12.0,20.0,5,11,,,12,14,,,,,1.0,0.0,,,43.0,57.0,1.0,0.0,4.0,4.0,1.0,5.0,4.0,8.0,7,7,,,,,,,0.0,1.0,2.0,1.0,4,2
2022-10-06,Piast Gliwice,Rakow Czestochowa,18:00,367496,,,11.0,15.0,3,5,,,21,23,,,,,,,,,47.0,53.0,0.0,1.0,3.0,3.0,2.0,6.0,6.0,5.0,3,4,,,,,,,1.0,3.0,0.0,0.0,0,1
2022-10-03,Slask Wroclaw,KS Warta Poznan,17:00,366982,,,14.0,4.0,9,0,,,9,10,,,,,4.0,0.0,,,65.0,35.0,,,1.0,4.0,5.0,1.0,5.0,0.0,4,3,,,,,,,0.0,2.0,0.0,1.0,0,2
2022-10-02,Widzew Lodz,Rakow Czestochowa,15:30,366550,,,11.0,20.0,1,4,,,9,5,,,,,1.0,3.0,,,45.0,55.0,,,2.0,3.0,4.0,7.0,4.0,11.0,3,2,,,,,,,0.0,2.0,0.0,0.0,0,0
2022-10-02,Jagiellonia Bialystok,Korona Kielce,13:00,366195,,,19.0,19.0,3,10,,,11,7,,,,,3.0,0.0,,,54.0,46.0,,,6.0,5.0,3.0,9.0,7.0,3.0,9,7,,,,,,,2.0,2.0,1.0,1.0,4,1
2022-10-02,Miedz Legnica,Stal Mielec,10:30,366024,,,9.0,10.0,3,1,,,25,18,,,,,1.0,3.0,,,53.0,47.0,,,2.0,1.0,5.0,0.0,3.0,6.0,1,4,,,,,,,3.0,2.0,0.0,2.0,0,2
2022-10-01,Pogon Szczecin,Lechia Gdansk,18:30,365563,,,21.0,7.0,9,4,,,16,9,,,,,1.0,3.0,,,60.0,40.0,,,2.0,7.0,5.0,1.0,7.0,3.0,9,3,,,,,,,2.0,4.0,2.0,1.0,2,1
2022-10-01,Gornik Zabrze,Zaglebie Lubin,13:00,364794,,,21.0,13.0,1,7,,,7,14,,,,,2.0,1.0,,,65.0,35.0,,,4.0,2.0,9.0,3.0,8.0,3.0,4,7,,,,,,,2.0,2.0,1.0,2.0,2,3
2022-09-30,RKS Radomiak 1910 SA Radom,Cracovia,16:00,364280,,,16.0,13.0,7,2,,,11,22,,,,,1.0,1.0,,,67.0,33.0,1.0,0.0,3.0,4.0,3.0,1.0,9.0,7.0,4,5,,,,,,,2.0,6.0,0.0,1.0,0,2
2022-09-18,KS Warta Poznan,Lech Poznan,15:30,361288,,,0.0,3.0,0,1,,,1,3,,,,,1.0,0.0,,,38.0,62.0,,,1.0,0.0,0.0,1.0,0.0,1.0,0,1,,,,,,,1.0,0.0,0.0,0.0,0,1
2022-09-18,Korona Kielce,Gornik Zabrze,10:30,360726,,,11.0,11.0,5,4,,,15,14,,,,,0.0,1.0,,,35.0,65.0,,,2.0,3.0,2.0,3.0,5.0,4.0,4,4,,,,,,,3.0,2.0,1.0,1.0,1,2
